date,RaceData01_time,area,race_no,umaban,horse_name,y_pred_value,y_pred_rank,odds_2,y_pred_value_race_rank,race_id
2022-11-19,14:45発走,福島,10,9,ナツイチバン,45.81434364470133,11.0,10.9,3.0,202203030510
2022-11-19,14:45発走,福島,10,16,メイショウミツヤス,43.340382294051274,12.0,14.1,3.0,202203030510
2022-11-19,14:45発走,福島,10,12,コズミックランナー,40.40745086486265,13.0,14.4,3.0,202203030510
2022-11-19,14:45発走,福島,10,10,チャイブテソーロ,39.99116417206041,14.0,12.7,3.0,202203030510
2022-11-19,14:45発走,福島,10,11,プロバーティオ,37.72315831629648,15.0,71.7,3.0,202203030510
2022-11-19,14:45発走,福島,10,5,オウケンドーン,34.31455599292635,16.0,33.6,3.0,202203030510
2022-11-19,14:55発走,東京,10,8,レッドモンレーヴ,61.40367400465294,1.0,4.1,6.0,202205050510
2022-11-19,14:55発走,東京,10,1,アルナシーム,61.23673413617339,2.0,2.6,6.0,202205050510
2022-11-19,14:55発走,東京,10,7,アヴェラーレ,56.296064505602295,3.0,16.7,6.0,202205050510
2022-11-19,14:55発走,東京,10,2,アオイシンゴ,56.180849516544974,4.0,17.2,6.0,202205050510
2022-11-19,14:55発走,東京,10,12,コスタボニータ,55.068960606058475,5.0,37.4,6.0,202205050510
2022-11-19,14:55発走,東京,10,14,ドゥラモンド,55.039274436427746,6.0,26.0,6.0,202205050510
2022-11-19,14:55発走,東京,10,10,ジャスティンスカイ,55.036214863503325,7.0,8.3,6.0,202205050510
2022-11-19,14:55発走,東京,10,3,ゾンニッヒ,53.85371456171451,8.0,7.6,6.0,202205050510
2022-11-19,14:55発走,東京,10,6,アサヒ,52.651260346811014,9.0,11.7,6.0,202205050510
2022-11-19,14:55発走,東京,10,16,ジネストラ,52.20545621191255,10.0,43.1,6.0,202205050510
2022-11-19,14:55発走,東京,10,11,ヴィアルークス,48.91829803062592,11.0,30.9,6.0,202205050510
2022-11-19,14:55発走,東京,10,4,ウインエクレール,46.7366774703745,12.0,12.7,6.0,202205050510
2022-11-19,14:55発走,東京,10,15,シャンブル,45.98564719005199,13.0,90.9,6.0,202205050510
2022-11-19,14:55発走,東京,10,13,ルーカス,42.67872209765977,14.0,20.2,6.0,202205050510
2022-11-19,14:55発走,東京,10,9,トミケンボハテル,30.454407083737006,15.0,168.6,6.0,202205050510
2022-11-19,14:55発走,東京,10,5,オハナ,26.2540449381515,16.0,90.9,6.0,202205050510
2022-11-19,15:05発走,阪神,10,3,インプレス,66.09923279265232,1.0,4.5,5.0,202209050510
2022-11-19,15:05発走,阪神,10,4,レッドヴェロシティ,65.79406732592085,2.0,2.0,5.0,202209050510
2022-11-19,15:05発走,阪神,10,6,ロードプレジール,58.72327858421626,3.0,8.3,5.0,202209050510
2022-11-19,15:05発走,阪神,10,10,ストリクトコード,53.01516610001464,4.0,6.2,5.0,202209050510
2022-11-19,15:05発走,阪神,10,12,ウォルフズハウル,51.42550290911012,5.0,30.5,5.0,202209050510
2022-11-19,15:05発走,阪神,10,7,マイネルコロンブス,51.01830964785497,6.0,35.6,5.0,202209050510
2022-11-19,15:05発走,阪神,10,1,リリーピュアハート,46.27920624236083,7.0,9.3,5.0,202209050510
2022-11-19,15:05発走,阪神,10,11,テンカハル,45.0632055317604,8.0,10.6,5.0,202209050510
2022-11-19,15:05発走,阪神,10,2,ゼーゲン,43.93400654845183,9.0,71.8,5.0,202209050510
2022-11-19,15:05発走,阪神,10,5,ドンアルゴス,42.03475807151231,10.0,79.6,5.0,202209050510
2022-11-19,15:05発走,阪神,10,9,タイセイモナーク,39.42367668330057,11.0,39.4,5.0,202209050510
2022-11-19,15:05発走,阪神,10,8,シロニイ,37.18958956284742,12.0,21.9,5.0,202209050510
2022-11-19,15:20発走,福島,11,10,ダークペイジ,65.33563402941829,1.0,4.5,7.0,202203030511
2022-11-19,15:20発走,福島,11,9,クリノマジン,62.980169441667556,2.0,5.2,7.0,202203030511
2022-11-19,15:20発走,福島,11,11,セリシア,56.191410981434046,3.0,11.2,7.0,202203030511
2022-11-19,15:20発走,福島,11,5,ルクルト,55.63602819955847,4.0,12.3,7.0,202203030511
2022-11-19,15:20発走,福島,11,16,スンリ,55.25361373448578,5.0,9.8,7.0,202203030511
2022-11-19,15:20発走,福島,11,3,ブルースピリット,54.38360050478573,6.0,21.3,7.0,202203030511
2022-11-19,15:20発走,福島,11,14,レノーア,54.08499765935974,7.0,79.9,7.0,202203030511
2022-11-19,15:20発走,福島,11,13,ダノンシティ,50.200054166238104,8.0,34.7,7.0,202203030511
2022-11-19,15:20発走,福島,11,2,テイエムトッキュウ,49.81792877644136,9.0,3.8,7.0,202203030511
2022-11-19,15:20発走,福島,11,4,オルダージュ,49.72784418242217,10.0,24.1,7.0,202203030511
2022-11-19,15:20発走,福島,11,6,グレイトゲイナー,49.66265490895201,11.0,20.1,7.0,202203030511
2022-11-19,15:20発走,福島,11,7,サトノジヴェルニー,46.0465320335071,12.0,26.4,7.0,202203030511
2022-11-19,15:20発走,福島,11,15,ショウナンバービー,44.105747717217724,13.0,7.6,7.0,202203030511
2022-11-19,15:20発走,福島,11,1,タマモティータイム,42.30390267770067,14.0,48.4,7.0,202203030511
2022-11-19,15:20発走,福島,11,8,スイートクラウン,37.05265305654255,15.0,29.2,7.0,202203030511
2022-11-19,15:20発走,福島,11,12,ダイセンハッピー,27.217227930265786,16.0,141.4,7.0,202203030511
2022-11-19,15:30発走,東京,11,6,ダノンザタイガー,60.04614378259439,1.0,3.8,7.0,202205050511
2022-11-19,15:30発走,東京,11,8,ハーツコンチェルト,60.036158613724055,2.0,2.8,7.0,202205050511
2022-11-19,15:30発走,東京,11,9,テンカノギジン,59.01595606920049,3.0,32.1,7.0,202205050511
2022-11-19,15:30発走,東京,11,3,ガストリック,58.44322222512601,4.0,21.0,7.0,202205050511
2022-11-19,15:30発走,東京,11,11,タイセイクラージュ,55.52264233599571,5.0,17.6,7.0,202205050511
2022-11-19,15:30発走,東京,11,5,フェイト,55.178533508394864,6.0,2.7,7.0,202205050511
2022-11-19,15:30発走,東京,11,1,ロッククリーク,48.80281178350094,7.0,23.1,7.0,202205050511
2022-11-19,15:30発走,東京,11,7,ドゥラエレーデ,40.52228844084075,8.0,7.5,7.0,202205050511
2022-11-19,15:30発走,東京,11,2,シルトホルン,40.17695019409874,9.0,55.4,7.0,202205050511
2022-11-19,15:30発走,東京,11,10,シルバースペード,36.899263222444986,10.0,98.7,7.0,202205050511
2022-11-19,15:30発走,東京,11,4,ジョウショーホープ,35.3560298240795,11.0,41.3,7.0,202205050511
2022-11-19,15:45発走,阪神,11,3,サンテローズ,63.287357013892986,1.0,6.1,8.0,202209050511
2022-11-19,15:45発走,阪神,11,2,ディープモンスター,60.411957584099405,2.0,2.0,8.0,202209050511
2022-11-19,15:45発走,阪神,11,9,ソフトフルート,54.84909326058153,3.0,3.7,8.0,202209050511
2022-11-19,15:45発走,阪神,11,1,ブラックマジック,53.61523335176028,4.0,19.1,8.0,202209050511
2022-11-19,15:45発走,阪神,11,11,ゴールドギア,52.646692689224935,5.0,64.5,8.0,202209050511
2022-11-19,15:45発走,阪神,11,4,マテンロウレオ,50.99979197246437,6.0,5.2,8.0,202209050511
2022-11-19,15:45発走,阪神,11,5,ヒルノダカール,49.212929047587494,7.0,51.4,8.0,202209050511
2022-11-19,15:45発走,阪神,11,6,ショウナンバルディ,48.721498257773554,8.0,28.0,8.0,202209050511
2022-11-19,15:45発走,阪神,11,8,アイコンテーラー,45.2145676620509,9.0,39.5,8.0,202209050511
2022-11-19,15:45発走,阪神,11,10,ヒュミドール,43.47815784666647,10.0,18.2,8.0,202209050511
2022-11-19,15:45発走,阪神,11,7,アドマイヤジャスタ,27.56272131389604,11.0,39.0,8.0,202209050511
2022-11-19,15:55発走,福島,12,12,ブラックボイス,67.77580723224608,1.0,4.9,4.0,202203030512
2022-11-19,15:55発走,福島,12,4,イルチルコ,65.30176911081674,2.0,3.3,4.0,202203030512
2022-11-19,15:55発走,福島,12,11,エニシノウタ,62.578460301000575,3.0,5.7,4.0,202203030512
2022-11-19,15:55発走,福島,12,1,ブローザホーン,56.06345634156793,4.0,38.8,4.0,202203030512
2022-11-19,15:55発走,福島,12,8,ビレッジスター,55.67434135416585,5.0,14.9,4.0,202203030512
2022-11-19,15:55発走,福島,12,2,オオキニ,53.79657799747481,6.0,9.9,4.0,202203030512
2022-11-19,15:55発走,福島,12,14,マイネルシーマー,52.190542587669455,7.0,19.9,4.0,202203030512
2022-11-19,15:55発走,福島,12,9,クレバーテースト,48.925708537222775,8.0,7.8,4.0,202203030512
2022-11-19,15:55発走,福島,12,16,ナミブ,47.74760023342966,9.0,41.9,4.0,202203030512
2022-11-19,15:55発走,福島,12,7,フランコイメル,45.67253015811698,10.0,24.5,4.0,202203030512
2022-11-19,15:55発走,福島,12,13,マイネルジャッカル,44.90558745867277,11.0,28.4,4.0,202203030512
2022-11-19,15:55発走,福島,12,6,スズカキング,43.05040856145261,12.0,28.4,4.0,202203030512
2022-11-19,15:55発走,福島,12,3,スパニッシュアート,42.96303659968898,13.0,38.8,4.0,202203030512
2022-11-19,15:55発走,福島,12,5,メイショウイナセ,41.30795095223134,14.0,24.5,4.0,202203030512
2022-11-19,15:55発走,福島,12,10,マテンロウスタイル,39.9056154697664,15.0,79.8,4.0,202203030512
2022-11-19,15:55発走,福島,12,15,レッドレジェーラ,32.14060710447564,16.0,10.2,4.0,202203030512
2022-11-19,16:05発走,東京,12,1,ジュエルラビシア,63.40546631159266,1.0,4.9,5.0,202205050512
2022-11-19,16:05発走,東京,12,9,サイルーン,62.68009530829241,2.0,2.9,5.0,202205050512
2022-11-19,16:05発走,東京,12,8,グレイスフル,56.4150603600399,3.0,62.8,5.0,202205050512
2022-11-19,16:05発走,東京,12,6,ホウオウプレミア,56.23358984691118,4.0,6.6,5.0,202205050512
2022-11-19,16:05発走,東京,12,5,ヴルカーノ,56.13895579845998,5.0,9.8,5.0,202205050512
2022-11-19,16:05発走,東京,12,14,セキテイオー,55.9816787700562,6.0,18.6,5.0,202205050512
2022-11-19,16:05発走,東京,12,17,テラフォーミング,55.34746299303306,7.0,19.1,5.0,202205050512
2022-11-19,16:05発走,東京,12,15,ヴェールアンレーヴ,53.44852326803593,8.0,6.4,5.0,202205050512
2022-11-19,16:05発走,東京,12,16,エンブレムコード,53.44748706400605,9.0,40.5,5.0,202205050512
2022-11-19,16:05発走,東京,12,12,シャドウエリス,51.981752983735575,10.0,20.9,5.0,202205050512
2022-11-19,16:05発走,東京,12,11,コスモノート,51.48020633405504,11.0,26.5,5.0,202205050512
2022-11-19,16:05発走,東京,12,2,カンパーニャ,50.8611529659609,12.0,49.3,5.0,202205050512
2022-11-19,16:05発走,東京,12,4,カルタゴ,47.5124800244676,13.0,174.0,5.0,202205050512
2022-11-19,16:05発走,東京,12,10,アルファウェーブ,46.54653873592184,14.0,10.1,5.0,202205050512
2022-11-19,16:05発走,東京,12,18,セルジュ,40.267579578824325,15.0,46.0,5.0,202205050512
2022-11-19,16:05発走,東京,12,3,エイムトゥルー,39.25613687260088,16.0,115.5,5.0,202205050512
2022-11-19,16:05発走,東京,12,7,アルコディオーサ,33.189891214349274,17.0,43.1,5.0,202205050512
2022-11-19,16:05発走,東京,12,13,トーアアネラ,25.805941569657183,18.0,352.4,5.0,202205050512
2022-11-19,16:20発走,阪神,12,7,ポーカー,67.5338675759358,1.0,4.9,2.0,202209050512
2022-11-19,16:20発走,阪神,12,17,マイシンフォニー,60.12843494426604,2.0,3.0,2.0,202209050512
2022-11-19,16:20発走,阪神,12,14,バレエマスター,59.252120436455385,3.0,22.3,2.0,202209050512
2022-11-19,16:20発走,阪神,12,16,ピースキーパー,55.30923772023531,4.0,25.4,2.0,202209050512
2022-11-19,16:20発走,阪神,12,6,ドリアード,55.13069171844769,5.0,16.9,2.0,202209050512
2022-11-19,16:20発走,阪神,12,5,ゴールドローズ,53.83853877379636,6.0,24.3,2.0,202209050512
2022-11-19,16:20発走,阪神,12,1,フラリオナ,52.98691540731703,7.0,63.4,2.0,202209050512
2022-11-19,16:20発走,阪神,12,11,ムーンリットナイト,52.14780759113884,8.0,21.5,2.0,202209050512
2022-11-19,16:20発走,阪神,12,18,デルマグレムリン,52.011472616758695,9.0,18.6,2.0,202209050512
2022-11-19,16:20発走,阪神,12,10,サク,51.97137786035927,10.0,19.2,2.0,202209050512
2022-11-19,16:20発走,阪神,12,12,アメイジングタイム,51.55401703690956,11.0,6.7,2.0,202209050512
2022-11-19,16:20発走,阪神,12,13,フローレンスハニー,51.179597808783384,12.0,40.3,2.0,202209050512
2022-11-19,16:20発走,阪神,12,4,バリコノユメ,50.23342197755047,13.0,9.6,2.0,202209050512
2022-11-19,16:20発走,阪神,12,15,ウナギノボリ,49.476666645900806,14.0,16.9,2.0,202209050512
2022-11-19,16:20発走,阪神,12,2,ランスオブミューズ,37.9598024426443,15.0,63.4,2.0,202209050512
2022-11-19,16:20発走,阪神,12,8,ヴィースバーデン,36.88760587695408,16.0,18.0,2.0,202209050512
2022-11-19,16:20発走,阪神,12,3,サトノルフィアン,31.939525337218107,17.0,63.4,2.0,202209050512
2022-11-19,16:20発走,阪神,12,9,レベレンシア,30.45889822932883,18.0,18.6,2.0,202209050512
